,Video_id,Comments
6766,bXUcnFuvqcE,Watching this after watching Narcos
6767,bXUcnFuvqcE,He has so much money that he has to hire people who can mark on the map where he has burried his money
6768,bXUcnFuvqcE,"Is it a proud thing to write ""revealed by ex drug dealer"" in the title of video? This is complete bullshit. That area is already a tourist place now and open for anyone to visit and see. No one person can randomly go there and say i am revealing it when it's already a open place"
6769,bXUcnFuvqcE,He has another son that no one knew about during the 1980’s when he lived in Miami on and off.
6770,bXUcnFuvqcE,"He could be a old aging man still in a American prison if he chose a different route. 
Good video!! A linger version would be cool."
6771,bXUcnFuvqcE,El patron🫡
6772,bXUcnFuvqcE,"Crazy how all of these events, was just 30 years ago"
6773,bXUcnFuvqcE,"""and that's when ii believe , he shot himself"""
6774,bXUcnFuvqcE,they never found stippling on pablos head or anywhere so they ruled out it being a suicide
6775,bXUcnFuvqcE,But how did he get away with killing in his own prison...?
6776,bXUcnFuvqcE,oi
6777,bXUcnFuvqcE,The way I used to watch this religiou
6778,bXUcnFuvqcE,If he stayed alive they would have rot him in jail.but the guy was clever he killed himself rather than to be killed in jail.👏 May God bless you 🙏 what a man 🙏
6779,bXUcnFuvqcE,"I visited that exact spot in Colombia in April and didn't even know it was the prison. I was there for a hike (down the path he escaped from) to a place called Angel Falls. Just now realizing that I was there after watching this video. I even have photos with the helipad because I thought it was cool... (I understand after being in Colombia that Pablo was way more evil than he is shown on Netflix, and I do not in anyway think it's good to give him fame he doesn't deserve)"
6780,bXUcnFuvqcE,you accidentally showed his face at 1:43
6781,bXUcnFuvqcE,Hello merfi
6782,qkrJulbUA3U,Just want to take a minute to say thank you to every single one of you who watches our videos... You make our dreams come true and we're so stoked to have you all part of this crazy adventure! Do you guys think we should make more videos like this? More adventures with strangers?
6783,qkrJulbUA3U,"Love how the one chick, who doesn't understand basic words in english, couldn't have had it explained any more simplistically and she's still confused. She clearly doesn't know how to differentiate between a weird request versus not understanding the word someone just said😅😅😅😅😅"
6784,qkrJulbUA3U,"Maybe it's just me, but I can't even watch the ones where they don't travel. I just find them boring AF"
6785,qkrJulbUA3U,Who was the Blonde???????????????????????????????
6786,qkrJulbUA3U,this man dated camila cabellon AND his brother tristan is now one of the main ediotrs for Yes Theory!
6787,qkrJulbUA3U,"I loved this video, I love the bond you guys have with each other. It's vulnerable, honest and funny all in one. I love how you repeatedly show that you find your tribe out in the world by following your vibe!!!"
6788,qkrJulbUA3U,Austin now is dating camilla cabello and i knew i recognized him before
6789,qkrJulbUA3U,Austin now is dating camilla cabello and i knew i recognized him before
6790,qkrJulbUA3U,🤣🤣🤣🤣🤣 hilarious
6791,qkrJulbUA3U,austin is good looking and kind. crush😍
6792,qkrJulbUA3U,Yes Theory always finds the perfect strangers to be in their video. Especially Amar.
6793,qkrJulbUA3U,That guy is dating Camila Cabello now…………
6794,qkrJulbUA3U,i knneeewwwww i recognized camila's new boyfriend lol
6795,qkrJulbUA3U,I love what you guys do!
6796,qkrJulbUA3U,aweee tristans brother
6797,qkrJulbUA3U,"Dudeeee this is AUSTIN KEVITCH DUDEEEEEEE, this video should blow up"
6798,qkrJulbUA3U,"I'm watching this all over again and I was like, this guy is so familiar. And I realized this is Camila Cabello's boyfriend. WHAAAAAT"
6799,qkrJulbUA3U,"I had to watch this again to confirm that this Austin guy is the one dating Miss Cabello now 😂  
All news channels say he’s Lox Club CEO I said hell nah I knew him from the swap episode"
6800,qkrJulbUA3U,and now Austin is dating Camila lol
6801,qkrJulbUA3U,😍😍
6802,2AD_dzLqQiU,❤❤❤ watching the ads cuz I know it helps 😭
6803,2AD_dzLqQiU,Yes Theory is a worldwide blessing.
6804,2AD_dzLqQiU,love u guys! but is voluntourism actually helpful ?
6805,2AD_dzLqQiU,💚
6806,2AD_dzLqQiU,are yall gonna be still posting in 7 years?
6807,2AD_dzLqQiU,When’s part 2 of this??
6808,2AD_dzLqQiU,𝕭𝕬𝕹𝕬𝕹𝕬𝕾
6809,2AD_dzLqQiU,160 yey
6810,2AD_dzLqQiU,Instead of these 35 people you can do to donate this money like flight tickets travel food stay all you can donate or u can hire people for that... What to say
6811,2AD_dzLqQiU,More videos from Yes Theory :)
6812,2AD_dzLqQiU,You really did something amazing. Thank you from human to human.
6813,2AD_dzLqQiU,3:30 ava Knox
6814,2AD_dzLqQiU,"Ammar on a horse,,,dayuuuuuuuuuum"
6815,2AD_dzLqQiU,This video is supremely underrated compared to the other videos like the dating ones
6816,2AD_dzLqQiU,"Everyone: Having fun.
Perry: Checking out a cow!"
6817,2AD_dzLqQiU,7:14 buddy kinda sus
6818,2AD_dzLqQiU,when you come back 3 years later and notice its actually shot in a flat picture profile but it doesnt matter because all that counts is the story and message.
6819,2AD_dzLqQiU,"you guys are so inspirational. watching your videos stimulates these thoughts for me ""what can i do to give back? what can i do to help?"""
6820,2AD_dzLqQiU,Who's watching under quarantine
6821,2AD_dzLqQiU,So much respect for you guys! Don’t think I’d ever be able to do things that you guys do! 🙏♥️
6822,mktmhcQlU-c,Hope you enjoyed watching us in pain :) What should we add to the Wheel of Discomfort? Leave as many ideas as you want and if we like your submission we'll add it to the list! Cheers
6823,mktmhcQlU-c,when the challenge starts I just keep on laughing but I just keep on pausing to Thomas challenge. It’s very awkward😂😂 I can’t count how many pause I did.😂😂
6824,mktmhcQlU-c,Funny as f*ck!
6825,mktmhcQlU-c,Yo LITHUANIA!!!!
6826,mktmhcQlU-c,"I literally searched ""skinny dip yes thoery"" and your skinny dimming video doesn't exist, pieces of shit for that."
6827,mktmhcQlU-c,like where the fuck is the skinny dinning video? pathetic if you have a team running the show
6828,mktmhcQlU-c,yells have way to many subscribers for your fans to find a certain video
6829,mktmhcQlU-c,id do borat thing wetouth chalangeing me
6830,mktmhcQlU-c,what were they saying at 1:27??
6831,mktmhcQlU-c,Matt conversation was fun😂😹
6832,mktmhcQlU-c,Op😂
6833,mktmhcQlU-c,I am in Lithuania...
6834,mktmhcQlU-c,159 baby
6835,mktmhcQlU-c,Zack really rocked that outfit HAHAHAH I think he really felt comfortable with it.
6836,mktmhcQlU-c,The beginning Venice walk scene was perfect hahaha everything about it
6837,mktmhcQlU-c,his face at 8:36 i AM DEAD HAHAHAHAH
6838,mktmhcQlU-c,That wasn't right to lead Brandy on
6839,mktmhcQlU-c,i am feeling discomfort watching this
6840,mktmhcQlU-c,Super funny^^
6841,mktmhcQlU-c,You Guys should visit Lithuania <3 Let me know if you want to come !!!!!
6842,PAZ8Eu5MbP4,so YES THEORY was doing this stuff b4 their good friend Jimmy
6843,PAZ8Eu5MbP4,"Developing countries don't need unskilled, trainable-in-a-day labour like this. They need money, political stability and highly skilled professionals like doctors, public health specialists etc. This looks like a typical voluntourism trap and I hope the boys learned a thing or two since then."
6844,PAZ8Eu5MbP4,viva nicaragua
6845,PAZ8Eu5MbP4,158th
6846,PAZ8Eu5MbP4,It’s 2021 and I’m still watching this video. Love from Nepal 🇳🇵
6847,PAZ8Eu5MbP4,"Ammar “I’m just gonna find someone who has that stuff and just cuddle with them” 🥺🖤 dude, he’s the purest damn soul."
6848,PAZ8Eu5MbP4,Awesome! I hope you'll make something like this again. I would die to join :)
6849,PAZ8Eu5MbP4,Thomas kills me 😂😭🤣
6850,PAZ8Eu5MbP4,A YES THEORY VIDEO I HAVEN'T SEEN YET
6851,PAZ8Eu5MbP4,"Their personalities and individual traits are more prominent in their past videos, whilst their present videos are more cinematic and motivational. I love both the past the present videos, Yes Theory has really developed into something truly amazing."
6852,PAZ8Eu5MbP4,"Who's watching in 2020? 👌
Flying montage: Thomas sleeping (literally me in every roadtrip or travels) I 😂😂"
6853,PAZ8Eu5MbP4,I hope one day you can go here in the Philippines with this kind of mission ❤ I would love to be part of it.
6854,PAZ8Eu5MbP4,"How did they travel 100,000 miles of the circumference of the earth is 24,901 miles🤔🤔🤔"
6855,PAZ8Eu5MbP4,Yes theory marathon let's go!!
6856,PAZ8Eu5MbP4,Nicaragua ❤️
6857,PAZ8Eu5MbP4,lol you guys need to leave for the airport sooner
6858,PAZ8Eu5MbP4,U guys make a different world by making these video's.. u the best 👊
6859,PAZ8Eu5MbP4,COME TO BRAZIL
6860,PAZ8Eu5MbP4,When are yall gunna go to Africa??
6861,PAZ8Eu5MbP4,Omg you visited Nicaragua that means so much to me love you. Every time I hear you say Nicaragua my heart jumps
6862,z-S9VILXS9Q,Halloween rewatch tradition!!!!
6863,z-S9VILXS9Q,Rewatching this in 2023 😂
6864,z-S9VILXS9Q,"So for Halloween, Matt was …… naked??"
6865,z-S9VILXS9Q,💚
6866,z-S9VILXS9Q,challenege is for ammar to clean his bloody room!!!!!!!!!!!!!!
6867,z-S9VILXS9Q,"The guy looking at thomas XD 
The moment thomas realised was golden"
6868,z-S9VILXS9Q,When I had the J.cole voice
6869,z-S9VILXS9Q,Poor Tiddy I feel for you. Constant overwhelm
6870,z-S9VILXS9Q,Can someone please tell me the name of this song? 2:02
6871,z-S9VILXS9Q,"""Hey!  I'm not just a pair of boobs ""😂 love the way he said that ."
6872,z-S9VILXS9Q,Omg his is the greatest idea ever. I wana do this so bad. 😂🤣🤣🤣
6873,z-S9VILXS9Q,Haaaaaaa
6874,z-S9VILXS9Q,..the one guy is drunk ...
6875,z-S9VILXS9Q,So...which one of you guys is on coke?
6876,z-S9VILXS9Q,157th yeyyy
6877,z-S9VILXS9Q,"This video should have a T.D. ""What's going on?"" Counter."
6878,z-S9VILXS9Q,You guys deserves documentary on youuu.... you are so inspiring brothers.... lots of love from India💓💓💓
6879,z-S9VILXS9Q,"God sent his Son into the world not to judge the world, but to save the world through him -John 3:17"
6880,z-S9VILXS9Q,Baule angrej...😂
6881,z-S9VILXS9Q,Fuck Corona
6882,o9Bs6Pl2W_U,Come back every once in a while. Not long till now Amar!
6883,o9Bs6Pl2W_U,Same thing happens in Iran. 2 more years brother.
6884,o9Bs6Pl2W_U,a year and a few months to go
6885,o9Bs6Pl2W_U,2 years to go ammar were all still here and counting down my frend💪❤
6886,o9Bs6Pl2W_U,Woah this got me a bit emotional😢. You’re doing exactly what you should be doing Ammar and thank you for sharing it with us. Just 2 years to go now xx
6887,o9Bs6Pl2W_U,Now I understand why Amar always have problem with immigration/pasport
6888,o9Bs6Pl2W_U,"Watching these Egypt episodes and the episode where Thomas and his dad had matching tattoos just showed me how much sons need approval and validation from in their fathers eyes. I don't know how  to explain it but I could see it in Thomas' eyes, and now I see it also in Amar's eyes."
6889,o9Bs6Pl2W_U,"nice!! Army is for idiots, so as war as a soldier"
6890,o9Bs6Pl2W_U,😮‍💨😮‍💨😮‍💨
6891,o9Bs6Pl2W_U,After watching this video i looked up in my room and took a look around. Im soon going to be leaving my family for 18 months on a mission and i will miss them very much. Although my time away will not be as long as yours is this video made me think and appreciate what i have right now and the people i have in my life. Thank you for helping me more appreciate the world and for what i have before i leave. 💛
6892,o9Bs6Pl2W_U,Gosh I miss my Dad
6893,o9Bs6Pl2W_U,"Christmas 2024- we’re routing for ya ❤️🫶
Lot’s of love- yes community"
6894,o9Bs6Pl2W_U,I think we all can agree that you are doing the right thing
